score	tokens	count	sequence
4.643856189774724	5	4	['printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search']
4.643856189774724	5	4	['(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')']
4.643856189774724	5	4	['"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';']
4.643856189774724	25	2	[')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',']
4.643856189774724	25	2	[';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search']
4.643856189774724	25	2	['if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')']
4.643856189774724	25	2	['(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';']
4.584962500721156	24	2	['int', 'main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf']
4.584962500721156	24	2	['main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(']
4.584962500721156	24	2	['(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"']
4.584962500721156	24	2	[')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')']
4.584962500721156	24	2	['{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';']
4.584962500721156	24	2	['int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf']
4.584962500721156	24	2	['c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(']
4.584962500721156	24	2	[',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"']
4.584962500721156	24	2	['first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',']
4.584962500721156	24	2	[',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&']
4.584962500721156	24	2	['last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n']
4.584962500721156	24	2	[',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')']
4.584962500721156	24	2	['middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')', ';']
4.584962500721156	24	2	[')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"']
4.584962500721156	24	2	[';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',']
4.584962500721156	24	2	['if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search']
4.584962500721156	24	2	['(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')']
4.584962500721156	24	2	['first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';']
4.523561956057013	23	2	['int', 'main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';']
4.523561956057013	23	2	['main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf']
4.523561956057013	23	2	['(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(']
4.523561956057013	23	2	[')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"']
4.523561956057013	23	2	['{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')']
4.523561956057013	23	2	['int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';']
4.523561956057013	23	2	['c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf']
4.523561956057013	23	2	[',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(']
4.523561956057013	23	2	['first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"']
4.523561956057013	23	2	[',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',']
4.523561956057013	23	2	['last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&']
4.523561956057013	23	2	[',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n']
4.523561956057013	23	2	['middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')']
4.523561956057013	23	2	[',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')', ';']
4.523561956057013	23	2	[')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(']
4.523561956057013	23	2	[';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"']
4.523561956057013	23	2	['if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',']
4.523561956057013	23	2	['(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search']
4.523561956057013	23	2	['first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')']
4.523561956057013	23	2	['>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';']
4.459431618637297	22	2	['int', 'main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']']
4.459431618637297	22	2	['main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';']
4.459431618637297	22	2	['(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf']
4.459431618637297	22	2	[')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(']
4.459431618637297	22	2	['{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"']
4.459431618637297	22	2	['int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')']
4.459431618637297	22	2	['c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';']
4.459431618637297	22	2	[',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf']
4.459431618637297	22	2	['first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(']
4.459431618637297	22	2	[',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"']
4.459431618637297	22	2	['last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',']
4.459431618637297	22	2	[',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&']
4.459431618637297	22	2	['middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n']
4.459431618637297	22	2	[',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')']
4.459431618637297	22	2	['n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')', ';']
4.459431618637297	22	2	[')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf']
4.459431618637297	22	2	[';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(']
4.459431618637297	22	2	['if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"']
4.459431618637297	22	2	['(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',']
4.459431618637297	22	2	['first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search']
4.459431618637297	22	2	['>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')']
4.459431618637297	22	2	['last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';']
4.449552277676267	7	3	[')', ';', 'scanf', '(', '"%d"', ',', '&']
4.449552277676267	7	3	[')', ';', 'if', '(', 'first', '>', 'last']
4.449552277676267	7	3	[';', 'if', '(', 'first', '>', 'last', ')']
4.392317422778761	21	2	['int', 'main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100']
4.392317422778761	21	2	['main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']']
4.392317422778761	21	2	['(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';']
4.392317422778761	21	2	[')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf']
4.392317422778761	21	2	['{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(']
4.392317422778761	21	2	['int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"']
4.392317422778761	21	2	['c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')']
4.392317422778761	21	2	[',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';']
4.392317422778761	21	2	['first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf']
4.392317422778761	21	2	[',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(']
4.392317422778761	21	2	['last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"']
4.392317422778761	21	2	[',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',']
4.392317422778761	21	2	['middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&']
4.392317422778761	21	2	[',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n']
4.392317422778761	21	2	['n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')']
4.392317422778761	21	2	[',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')', ';']
4.392317422778761	21	2	[')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')']
4.392317422778761	21	2	[';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf']
4.392317422778761	21	2	['if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(']
4.392317422778761	21	2	['(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"']
4.392317422778761	21	2	['first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',']
4.392317422778761	21	2	['>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search']
4.392317422778761	21	2	['last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')']
4.392317422778761	21	2	[')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';']
4.321928094887363	20	2	['int', 'main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[']
4.321928094887363	20	2	['main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100']
4.321928094887363	20	2	['(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']']
4.321928094887363	20	2	[')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';']
4.321928094887363	20	2	['{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf']
4.321928094887363	20	2	['int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(']
4.321928094887363	20	2	['c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"']
4.321928094887363	20	2	[',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')']
4.321928094887363	20	2	['first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';']
4.321928094887363	20	2	[',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf']
4.321928094887363	20	2	['last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(']
4.321928094887363	20	2	[',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"']
4.321928094887363	20	2	['middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',']
4.321928094887363	20	2	[',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&']
4.321928094887363	20	2	['n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n']
4.321928094887363	20	2	[',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')']
4.321928094887363	20	2	['search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')', ';']
4.321928094887363	20	2	[')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last']
4.321928094887363	20	2	[';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')']
4.321928094887363	20	2	['if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf']
4.321928094887363	20	2	['(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(']
4.321928094887363	20	2	['first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"']
4.321928094887363	20	2	['>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',']
4.321928094887363	20	2	['last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search']
4.321928094887363	20	2	[')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')']
4.321928094887363	20	2	['printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';', 'if', '(', 'first', '>', 'last', ')', 'printf', '(', '"Not found! %d isn\'t present in the list.\\n"', ',', 'search', ')', ';']
4.247927513443585	19	2	['int', 'main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array']
4.247927513443585	19	2	['main', '(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[']
4.247927513443585	19	2	['(', ')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100']
4.247927513443585	19	2	[')', '{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']']
4.247927513443585	19	2	['{', 'int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';']
4.247927513443585	19	2	['int', 'c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf']
4.247927513443585	19	2	['c', ',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(']
4.247927513443585	19	2	[',', 'first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"']
4.247927513443585	19	2	['first', ',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')']
4.247927513443585	19	2	[',', 'last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';']
4.247927513443585	19	2	['last', ',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf']
4.247927513443585	19	2	[',', 'middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(']
4.247927513443585	19	2	['middle', ',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"']
4.247927513443585	19	2	[',', 'n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',']
4.247927513443585	19	2	['n', ',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&']
4.247927513443585	19	2	[',', 'search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n']
4.247927513443585	19	2	['search', ',', 'array', '[', '100', ']', ';', 'printf', '(', '"Enter number of elements\\n"', ')', ';', 'scanf', '(', '"%d"', ',', '&', 'n', ')']
